label,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
17,Winter,2011,January,6,no,Friday,yes,Clear,0.1,0.1818,0.54,0
70,Winter,2011,January,7,no,Friday,yes,Clear,0.1,0.1212,0.74,0.1642
158,Winter,2011,January,8,no,Friday,yes,Clear,0.12,0.1667,0.68,0
117,Winter,2011,January,9,no,Friday,yes,Clear,0.14,0.1515,0.69,0.1343
44,Winter,2011,January,10,no,Friday,yes,Clear,0.18,0.1818,0.55,0.194
53,Winter,2011,January,11,no,Friday,yes,Clear,0.18,0.1667,0.51,0.2836
61,Winter,2011,January,12,no,Friday,yes,Clear,0.2,0.197,0.44,0.2537
77,Winter,2011,January,13,no,Friday,yes,Clear,0.22,0.197,0.37,0.3881
64,Winter,2011,January,14,no,Friday,yes,Clear,0.22,0.2121,0.41,0.2836
68,Winter,2011,January,15,no,Friday,yes,Clear,0.24,0.2424,0.38,0.1642
90,Winter,2011,January,16,no,Friday,yes,Clear,0.22,0.2424,0.41,0.1045
159,Winter,2011,January,17,no,Friday,yes,Clear,0.22,0.2273,0.41,0.1642
139,Winter,2011,January,18,no,Friday,yes,Clear,0.2,0.2576,0.47,0
92,Winter,2011,January,19,no,Friday,yes,Clear,0.16,0.197,0.59,0.0896
68,Winter,2011,January,20,no,Friday,yes,Clear,0.18,0.2424,0.59,0
52,Winter,2011,January,21,no,Friday,yes,Clear,0.16,0.2273,0.69,0
36,Winter,2011,January,22,no,Friday,yes,Few Clouds,0.16,0.2273,0.69,0
27,Winter,2011,January,23,no,Friday,yes,Few Clouds,0.18,0.2424,0.55,0
28,Winter,2011,January,0,no,Saturday,no,Clear,0.18,0.2424,0.55,0
20,Winter,2011,January,1,no,Saturday,no,Few Clouds,0.16,0.197,0.59,0.0896
12,Winter,2011,January,2,no,Saturday,no,Few Clouds,0.16,0.197,0.59,0.0896
8,Winter,2011,January,3,no,Saturday,no,Few Clouds,0.16,0.2273,0.59,0
5,Winter,2011,January,4,no,Saturday,no,Few Clouds,0.16,0.2273,0.59,0
1,Winter,2011,January,5,no,Saturday,no,Clear,0.16,0.2273,0.59,0
3,Winter,2011,January,6,no,Saturday,no,Clear,0.14,0.1667,0.63,0.1045
10,Winter,2011,January,7,no,Saturday,no,Clear,0.14,0.2121,0.63,0
23,Winter,2011,January,8,no,Saturday,no,Clear,0.14,0.1515,0.63,0.1343
33,Winter,2011,January,9,no,Saturday,no,Clear,0.16,0.1818,0.64,0.1343
59,Winter,2011,January,10,no,Saturday,no,Clear,0.18,0.197,0.59,0.1642
72,Winter,2011,January,11,no,Saturday,no,Clear,0.2,0.197,0.55,0.2239
89,Winter,2011,January,12,no,Saturday,no,Clear,0.24,0.2273,0.48,0.2239
101,Winter,2011,January,13,no,Saturday,no,Clear,0.28,0.2576,0.38,0.2985
118,Winter,2011,January,14,no,Saturday,no,Clear,0.3,0.2879,0.39,0.2836
129,Winter,2011,January,15,no,Saturday,no,Few Clouds,0.32,0.3182,0.36,0.194
128,Winter,2011,January,16,no,Saturday,no,Few Clouds,0.34,0.3333,0.34,0.194
83,Winter,2011,January,17,no,Saturday,no,Few Clouds,0.32,0.303,0.36,0.2836
84,Winter,2011,January,18,no,Saturday,no,Few Clouds,0.3,0.2879,0.45,0.2537
74,Winter,2011,January,19,no,Saturday,no,Few Clouds,0.32,0.303,0.39,0.2537
41,Winter,2011,January,20,no,Saturday,no,Few Clouds,0.32,0.303,0.39,0.2537
57,Winter,2011,January,21,no,Saturday,no,Few Clouds,0.32,0.303,0.39,0.2239
26,Winter,2011,January,22,no,Saturday,no,Few Clouds,0.3,0.3182,0.42,0.1045
44,Winter,2011,January,23,no,Saturday,no,Clear,0.3,0.2879,0.45,0.2836
39,Winter,2011,January,0,no,Sunday,no,Clear,0.26,0.303,0.56,0
23,Winter,2011,January,1,no,Sunday,no,Clear,0.26,0.2727,0.56,0.1343
16,Winter,2011,January,2,no,Sunday,no,Clear,0.26,0.2879,0.56,0.0896
15,Winter,2011,January,3,no,Sunday,no,Clear,0.22,0.2727,0.69,0
1,Winter,2011,January,4,no,Sunday,no,Clear,0.26,0.2576,0.56,0.1642
2,Winter,2011,January,5,no,Sunday,no,Few Clouds,0.26,0.2576,0.56,0.1642
1,Winter,2011,January,6,no,Sunday,no,Few Clouds,0.26,0.2576,0.56,0.1642
3,Winter,2011,January,7,no,Sunday,no,Few Clouds,0.24,0.2121,0.56,0.2985
18,Winter,2011,January,8,no,Sunday,no,Clear,0.22,0.2121,0.55,0.2836
32,Winter,2011,January,9,no,Sunday,no,Clear,0.22,0.2121,0.51,0.2537
79,Winter,2011,January,10,no,Sunday,no,Clear,0.22,0.2121,0.51,0.2836
93,Winter,2011,January,11,no,Sunday,no,Clear,0.24,0.2273,0.44,0.2537
104,Winter,2011,January,12,no,Sunday,no,Clear,0.24,0.2121,0.41,0.2836
118,Winter,2011,January,13,no,Sunday,no,Clear,0.26,0.2273,0.35,0.2985
91,Winter,2011,January,14,no,Sunday,no,Clear,0.28,0.2727,0.36,0.2537
113,Winter,2011,January,15,no,Sunday,no,Clear,0.26,0.2424,0.38,0.2537
99,Winter,2011,January,16,no,Sunday,no,Clear,0.24,0.2273,0.38,0.2239
105,Winter,2011,January,17,no,Sunday,no,Clear,0.22,0.2121,0.37,0.2537
67,Winter,2011,January,18,no,Sunday,no,Clear,0.2,0.2121,0.4,0.1642
61,Winter,2011,January,19,no,Sunday,no,Clear,0.18,0.197,0.47,0.1343
57,Winter,2011,January,20,no,Sunday,no,Clear,0.18,0.197,0.47,0.1642
28,Winter,2011,January,21,no,Sunday,no,Clear,0.18,0.197,0.51,0.1642
21,Winter,2011,January,22,no,Sunday,no,Few Clouds,0.2,0.2121,0.49,0.1343
18,Winter,2011,January,23,no,Sunday,no,Few Clouds,0.2,0.2273,0.4,0.1045
17,Winter,2011,January,0,yes,Monday,no,Few Clouds,0.2,0.197,0.47,0.2239
16,Winter,2011,January,1,yes,Monday,no,Few Clouds,0.2,0.197,0.44,0.194
8,Winter,2011,January,2,yes,Monday,no,Few Clouds,0.18,0.1667,0.43,0.2537
2,Winter,2011,January,3,yes,Monday,no,Few Clouds,0.18,0.1818,0.43,0.194
3,Winter,2011,January,4,yes,Monday,no,Few Clouds,0.18,0.197,0.43,0.1343
1,Winter,2011,January,5,yes,Monday,no,Few Clouds,0.18,0.197,0.43,0.1642
5,Winter,2011,January,6,yes,Monday,no,Few Clouds,0.18,0.1818,0.43,0.194
13,Winter,2011,January,7,yes,Monday,no,Few Clouds,0.16,0.1818,0.5,0.1343
33,Winter,2011,January,8,yes,Monday,no,Few Clouds,0.16,0.1515,0.47,0.2239
47,Winter,2011,January,9,yes,Monday,no,Few Clouds,0.16,0.1515,0.47,0.2239
57,Winter,2011,January,10,yes,Monday,no,Few Clouds,0.16,0.1515,0.5,0.2537
64,Winter,2011,January,11,yes,Monday,no,Few Clouds,0.16,0.1515,0.55,0.194
80,Winter,2011,January,12,yes,Monday,no,Few Clouds,0.18,0.197,0.47,0.1343
93,Winter,2011,January,13,yes,Monday,no,Few Clouds,0.18,0.197,0.47,0.1343
86,Winter,2011,January,14,yes,Monday,no,Few Clouds,0.18,0.2121,0.43,0.1045
93,Winter,2011,January,15,yes,Monday,no,Few Clouds,0.2,0.2121,0.47,0.1642
82,Winter,2011,January,16,yes,Monday,no,Few Clouds,0.2,0.2121,0.47,0.1642
71,Winter,2011,January,17,yes,Monday,no,Clear,0.2,0.197,0.51,0.194
92,Winter,2011,January,18,yes,Monday,no,Few Clouds,0.18,0.1667,0.55,0.2537
60,Winter,2011,January,19,yes,Monday,no,Partly Cloudy,0.18,0.1818,0.59,0.194
33,Winter,2011,January,20,yes,Monday,no,Partly Cloudy,0.16,0.1515,0.8,0.194
27,Winter,2011,January,21,yes,Monday,no,Partly Cloudy,0.16,0.1515,0.8,0.194
13,Winter,2011,January,22,yes,Monday,no,Partly Cloudy,0.14,0.1212,0.93,0.2537
4,Winter,2011,January,23,yes,Monday,no,Partly Cloudy,0.16,0.1364,0.86,0.2836
3,Winter,2011,January,12,no,Tuesday,yes,Few Clouds,0.2,0.1818,0.86,0.3284
22,Winter,2011,January,13,no,Tuesday,yes,Few Clouds,0.2,0.197,0.86,0.2239
28,Winter,2011,January,14,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.8,0.1642
35,Winter,2011,January,15,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.87,0.1642
61,Winter,2011,January,16,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.87,0.194
125,Winter,2011,January,17,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.82,0.194
133,Winter,2011,January,18,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.8,0.1642
99,Winter,2011,January,19,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.8,0.1343
83,Winter,2011,January,20,no,Tuesday,yes,Few Clouds,0.22,0.2727,0.87,0
41,Winter,2011,January,21,no,Tuesday,yes,Few Clouds,0.22,0.2424,0.93,0.1045
33,Winter,2011,January,22,no,Tuesday,yes,Few Clouds,0.22,0.2576,0.93,0.0896
20,Winter,2011,January,23,no,Tuesday,yes,Few Clouds,0.22,0.2727,0.93,0
3,Winter,2011,January,0,no,Wednesday,yes,Few Clouds,0.22,0.2727,0.93,0
7,Winter,2011,January,1,no,Wednesday,yes,Partly Cloudy,0.22,0.2273,0.93,0.1343
3,Winter,2011,January,2,no,Wednesday,yes,Partly Cloudy,0.22,0.2273,0.93,0.1343
2,Winter,2011,January,4,no,Wednesday,yes,Partly Cloudy,0.22,0.2273,0.93,0.1343
7,Winter,2011,January,5,no,Wednesday,yes,Few Clouds,0.22,0.2576,0.93,0.0896
32,Winter,2011,January,6,no,Wednesday,yes,Few Clouds,0.22,0.2576,0.93,0.0896
90,Winter,2011,January,7,no,Wednesday,yes,Few Clouds,0.24,0.2576,0.92,0.1045
197,Winter,2011,January,8,no,Wednesday,yes,Few Clouds,0.24,0.2576,0.93,0.1045
109,Winter,2011,January,9,no,Wednesday,yes,Few Clouds,0.24,0.2576,0.93,0.1045
47,Winter,2011,January,10,no,Wednesday,yes,Few Clouds,0.26,0.2727,0.93,0.1343
52,Winter,2011,January,11,no,Wednesday,yes,Few Clouds,0.28,0.303,0.87,0.0896
70,Winter,2011,January,12,no,Wednesday,yes,Few Clouds,0.3,0.3182,0.81,0.0896
78,Winter,2011,January,13,no,Wednesday,yes,Clear,0.4,0.4091,0.62,0.2836
75,Winter,2011,January,14,no,Wednesday,yes,Clear,0.4,0.4091,0.58,0.2537
82,Winter,2011,January,15,no,Wednesday,yes,Clear,0.4,0.4091,0.54,0.2836
104,Winter,2011,January,16,no,Wednesday,yes,Clear,0.38,0.3939,0.58,0.3881
197,Winter,2011,January,17,no,Wednesday,yes,Clear,0.36,0.3333,0.57,0.3284
161,Winter,2011,January,18,no,Wednesday,yes,Clear,0.34,0.3182,0.61,0.2836
112,Winter,2011,January,19,no,Wednesday,yes,Clear,0.32,0.2879,0.57,0.4179
76,Winter,2011,January,20,no,Wednesday,yes,Clear,0.32,0.303,0.49,0.2985
59,Winter,2011,January,21,no,Wednesday,yes,Clear,0.32,0.2879,0.49,0.4179
59,Winter,2011,January,22,no,Wednesday,yes,Clear,0.3,0.303,0.52,0.1642
28,Winter,2011,January,23,no,Wednesday,yes,Clear,0.3,0.2727,0.52,0.4627
13,Winter,2011,January,0,no,Thursday,yes,Clear,0.26,0.2273,0.56,0.3881
5,Winter,2011,January,1,no,Thursday,yes,Clear,0.26,0.2727,0.56,0
2,Winter,2011,January,2,no,Thursday,yes,Clear,0.26,0.2727,0.56,0
1,Winter,2011,January,3,no,Thursday,yes,Clear,0.26,0.2576,0.56,0.1642
1,Winter,2011,January,4,no,Thursday,yes,Clear,0.26,0.2576,0.56,0.1642
6,Winter,2011,January,5,no,Thursday,yes,Clear,0.24,0.2273,0.6,0.2239
35,Winter,2011,January,6,no,Thursday,yes,Clear,0.22,0.2121,0.6,0.2239
101,Winter,2011,January,7,no,Thursday,yes,Clear,0.22,0.2121,0.55,0.2239
249,Winter,2011,January,8,no,Thursday,yes,Clear,0.22,0.2121,0.55,0.2836
143,Winter,2011,January,9,no,Thursday,yes,Few Clouds,0.24,0.2273,0.52,0.2239
57,Winter,2011,January,10,no,Thursday,yes,Clear,0.26,0.2273,0.48,0.2985
68,Winter,2011,January,11,no,Thursday,yes,Few Clouds,0.28,0.2727,0.45,0.1642
84,Winter,2011,January,12,no,Thursday,yes,Few Clouds,0.3,0.3333,0.42,0
98,Winter,2011,January,13,no,Thursday,yes,Few Clouds,0.28,0.2879,0.45,0.1045
81,Winter,2011,January,14,no,Thursday,yes,Few Clouds,0.3,0.303,0.45,0.1343
70,Winter,2011,January,15,no,Thursday,yes,Few Clouds,0.32,0.3182,0.45,0.194
91,Winter,2011,January,16,no,Thursday,yes,Few Clouds,0.3,0.303,0.49,0.1343
215,Winter,2011,January,17,no,Thursday,yes,Few Clouds,0.3,0.3182,0.49,0.1045
185,Winter,2011,January,18,no,Thursday,yes,Few Clouds,0.26,0.2576,0.56,0.194
152,Winter,2011,January,19,no,Thursday,yes,Clear,0.26,0.2273,0.56,0.3284
126,Winter,2011,January,20,no,Thursday,yes,Few Clouds,0.26,0.2424,0.6,0.2836
57,Winter,2011,January,21,no,Thursday,yes,Few Clouds,0.24,0.2273,0.6,0.2537
56,Winter,2011,January,22,no,Thursday,yes,Few Clouds,0.24,0.2121,0.65,0.2836
31,Winter,2011,January,23,no,Thursday,yes,Few Clouds,0.24,0.2121,0.65,0.3284
21,Winter,2011,January,0,no,Friday,yes,Few Clouds,0.24,0.2273,0.7,0.2537
6,Winter,2011,January,1,no,Friday,yes,Few Clouds,0.24,0.2273,0.7,0.2537
2,Winter,2011,January,2,no,Friday,yes,Partly Cloudy,0.24,0.2424,0.75,0.1642
1,Winter,2011,January,3,no,Friday,yes,Partly Cloudy,0.22,0.2121,0.8,0.2985
1,Winter,2011,January,4,no,Friday,yes,Few Clouds,0.22,0.2576,0.87,0.0896
5,Winter,2011,January,5,no,Friday,yes,Clear,0.24,0.197,0.6,0.4179
27,Winter,2011,January,6,no,Friday,yes,Clear,0.22,0.2121,0.55,0.2537
68,Winter,2011,January,7,no,Friday,yes,Clear,0.2,0.1818,0.51,0.2836
217,Winter,2011,January,8,no,Friday,yes,Clear,0.2,0.1818,0.47,0.3284
166,Winter,2011,January,9,no,Friday,yes,Clear,0.2,0.1818,0.51,0.3582
63,Winter,2011,January,10,no,Friday,yes,Clear,0.2,0.1667,0.47,0.4627
59,Winter,2011,January,11,no,Friday,yes,Clear,0.22,0.1818,0.41,0.4627
78,Winter,2011,January,12,no,Friday,yes,Clear,0.22,0.1818,0.27,0.5821
73,Winter,2011,January,13,no,Friday,yes,Clear,0.2,0.1515,0.21,0.5821
62,Winter,2011,January,14,no,Friday,yes,Clear,0.2,0.1515,0.25,0.5224
65,Winter,2011,January,15,no,Friday,yes,Clear,0.16,0.1212,0.26,0.4478
97,Winter,2011,January,16,no,Friday,yes,Clear,0.16,0.1364,0.26,0.3582
161,Winter,2011,January,17,no,Friday,yes,Clear,0.14,0.1212,0.28,0.3582
120,Winter,2011,January,18,no,Friday,yes,Clear,0.12,0.1212,0.3,0.2537
96,Winter,2011,January,19,no,Friday,yes,Clear,0.12,0.1061,0.3,0.3284
53,Winter,2011,January,20,no,Friday,yes,Clear,0.1,0.0758,0.33,0.4179
41,Winter,2011,January,21,no,Friday,yes,Clear,0.08,0.0758,0.38,0.2836
34,Winter,2011,January,22,no,Friday,yes,Clear,0.06,0.0303,0.41,0.3881
27,Winter,2011,January,23,no,Friday,yes,Clear,0.06,0.0455,0.38,0.3284
13,Winter,2011,January,0,no,Saturday,no,Clear,0.04,0.0303,0.45,0.2537
12,Winter,2011,January,1,no,Saturday,no,Few Clouds,0.04,0,0.41,0.3881
11,Winter,2011,January,2,no,Saturday,no,Few Clouds,0.04,0.0303,0.41,0.2537
7,Winter,2011,January,3,no,Saturday,no,Few Clouds,0.04,0.0303,0.41,0.2836
3,Winter,2011,January,4,no,Saturday,no,Few Clouds,0.02,0.0152,0.48,0.2985
2,Winter,2011,January,6,no,Saturday,no,Few Clouds,0.02,0.0303,0.44,0.2239
8,Winter,2011,January,7,no,Saturday,no,Clear,0.02,0.0152,0.44,0.2836
27,Winter,2011,January,8,no,Saturday,no,Clear,0.02,0,0.44,0.3284
40,Winter,2011,January,9,no,Saturday,no,Clear,0.04,0.0303,0.41,0.2537
53,Winter,2011,January,10,no,Saturday,no,Few Clouds,0.04,0.0606,0.41,0.1642
63,Winter,2011,January,11,no,Saturday,no,Few Clouds,0.06,0.0758,0.38,0.1343
70,Winter,2011,January,12,no,Saturday,no,Few Clouds,0.06,0.1061,0.38,0.1045
84,Winter,2011,January,13,no,Saturday,no,Clear,0.08,0.1667,0.35,0
75,Winter,2011,January,14,no,Saturday,no,Clear,0.1,0.1364,0.33,0.1045
103,Winter,2011,January,15,no,Saturday,no,Clear,0.12,0.1515,0.28,0
83,Winter,2011,January,16,no,Saturday,no,Clear,0.12,0.1364,0.28,0.194
67,Winter,2011,January,17,no,Saturday,no,Clear,0.12,0.197,0.28,0
54,Winter,2011,January,18,no,Saturday,no,Clear,0.08,0.0909,0.35,0.194
59,Winter,2011,January,19,no,Saturday,no,Clear,0.08,0.1061,0.35,0.1343
45,Winter,2011,January,20,no,Saturday,no,Clear,0.06,0.0758,0.45,0.1642
39,Winter,2011,January,21,no,Saturday,no,Clear,0.06,0.1061,0.41,0.0896
30,Winter,2011,January,22,no,Saturday,no,Clear,0.06,0.1515,0.49,0
33,Winter,2011,January,23,no,Saturday,no,Clear,0.04,0.0758,0.57,0.1045
22,Winter,2011,January,0,no,Sunday,no,Clear,0.04,0.0758,0.57,0.1045
13,Winter,2011,January,1,no,Sunday,no,Clear,0.04,0.0758,0.57,0.1045
18,Winter,2011,January,2,no,Sunday,no,Clear,0.02,0.0606,0.62,0.1343
5,Winter,2011,January,3,no,Sunday,no,Clear,0.02,0.0606,0.62,0.1343
3,Winter,2011,January,5,no,Sunday,no,Few Clouds,0.04,0.0758,0.57,0.1045
1,Winter,2011,January,6,no,Sunday,no,Few Clouds,0.04,0.0758,0.57,0.1045
2,Winter,2011,January,7,no,Sunday,no,Clear,0.08,0.1061,0.58,0.1642
19,Winter,2011,January,8,no,Sunday,no,Clear,0.06,0.0758,0.62,0.1642
28,Winter,2011,January,9,no,Sunday,no,Clear,0.1,0.0758,0.54,0.3582
58,Winter,2011,January,10,no,Sunday,no,Clear,0.14,0.1061,0.46,0.3881
99,Winter,2011,January,11,no,Sunday,no,Clear,0.14,0.1364,0.43,0.2239
116,Winter,2011,January,12,no,Sunday,no,Clear,0.16,0.1212,0.37,0.4627
87,Winter,2011,January,13,no,Sunday,no,Clear,0.14,0.1061,0.33,0.3881
110,Winter,2011,January,14,no,Sunday,no,Clear,0.16,0.1364,0.28,0.3582
77,Winter,2011,January,15,no,Sunday,no,Clear,0.16,0.1364,0.28,0.3582
65,Winter,2011,January,16,no,Sunday,no,Clear,0.16,0.1364,0.26,0.3284
55,Winter,2011,January,17,no,Sunday,no,Clear,0.14,0.1061,0.26,0.3881
49,Winter,2011,January,18,no,Sunday,no,Clear,0.12,0.1212,0.3,0.2537
50,Winter,2011,January,19,no,Sunday,no,Clear,0.12,0.1212,0.3,0.2836
35,Winter,2011,January,20,no,Sunday,no,Clear,0.1,0.1061,0.36,0.2537
25,Winter,2011,January,21,no,Sunday,no,Clear,0.1,0.1061,0.36,0.194
28,Winter,2011,January,22,no,Sunday,no,Clear,0.08,0.0909,0.38,0.194
21,Winter,2011,January,23,no,Sunday,no,Clear,0.06,0.0606,0.41,0.2239
7,Winter,2011,January,0,no,Monday,yes,Clear,0.06,0.0606,0.41,0.194
1,Winter,2011,January,1,no,Monday,yes,Clear,0.04,0.0455,0.45,0.194
1,Winter,2011,January,3,no,Monday,yes,Clear,0.04,0.0303,0.45,0.2537
1,Winter,2011,January,4,no,Monday,yes,Clear,0.02,0.0606,0.48,0.1343
5,Winter,2011,January,5,no,Monday,yes,Clear,0.02,0.0606,0.48,0.1343
15,Winter,2011,January,6,no,Monday,yes,Clear,0.02,0.0758,0.48,0.0896
84,Winter,2011,January,7,no,Monday,yes,Clear,0.02,0.1212,0.48,0
177,Winter,2011,January,8,no,Monday,yes,Clear,0.04,0.1364,0.49,0
102,Winter,2011,January,9,no,Monday,yes,Clear,0.06,0.1515,0.41,0
40,Winter,2011,January,10,no,Monday,yes,Clear,0.1,0.1364,0.42,0
46,Winter,2011,January,11,no,Monday,yes,Clear,0.1,0.1212,0.46,0.1343
63,Winter,2011,January,12,no,Monday,yes,Few Clouds,0.12,0.1364,0.42,0.194
60,Winter,2011,January,13,no,Monday,yes,Few Clouds,0.14,0.1364,0.43,0.2239
45,Winter,2011,January,14,no,Monday,yes,Few Clouds,0.14,0.1364,0.46,0.2239
57,Winter,2011,January,15,no,Monday,yes,Clear,0.16,0.1667,0.4,0.1642
70,Winter,2011,January,16,no,Monday,yes,Clear,0.16,0.1515,0.47,0.2537
184,Winter,2011,January,17,no,Monday,yes,Clear,0.14,0.1212,0.5,0.2537
153,Winter,2011,January,18,no,Monday,yes,Clear,0.14,0.1364,0.59,0.194
106,Winter,2011,January,19,no,Monday,yes,Clear,0.14,0.1515,0.54,0.1642
81,Winter,2011,January,20,no,Monday,yes,Clear,0.14,0.1364,0.59,0.194
59,Winter,2011,January,21,no,Monday,yes,Clear,0.14,0.1515,0.63,0.1642
35,Winter,2011,January,22,no,Monday,yes,Few Clouds,0.14,0.1364,0.63,0.2239
24,Winter,2011,January,23,no,Monday,yes,Few Clouds,0.16,0.1515,0.64,0.2537
9,Winter,2011,January,0,no,Tuesday,yes,Few Clouds,0.16,0.1364,0.69,0.2836
5,Winter,2011,January,1,no,Tuesday,yes,Few Clouds,0.16,0.1667,0.69,0.1642
2,Winter,2011,January,2,no,Tuesday,yes,Clear,0.16,0.1515,0.69,0.2239
1,Winter,2011,January,4,no,Tuesday,yes,Clear,0.14,0.1667,0.74,0.1045
9,Winter,2011,January,5,no,Tuesday,yes,Clear,0.14,0.1364,0.74,0.2239
36,Winter,2011,January,6,no,Tuesday,yes,Clear,0.16,0.1818,0.74,0.1045
108,Winter,2011,January,7,no,Tuesday,yes,Clear,0.16,0.1515,0.74,0.2239
238,Winter,2011,January,8,no,Tuesday,yes,Few Clouds,0.16,0.1818,0.74,0.1343
144,Winter,2011,January,9,no,Tuesday,yes,Few Clouds,0.2,0.2273,0.64,0.0896
55,Winter,2011,January,10,no,Tuesday,yes,Few Clouds,0.22,0.2424,0.6,0.1045
61,Winter,2011,January,11,no,Tuesday,yes,Few Clouds,0.24,0.2424,0.6,0.1343
106,Winter,2011,January,12,no,Tuesday,yes,Few Clouds,0.26,0.2879,0.56,0.0896
93,Winter,2011,January,13,no,Tuesday,yes,Few Clouds,0.26,0.2727,0.56,0.1343
68,Winter,2011,January,14,no,Tuesday,yes,Few Clouds,0.3,0.3333,0.45,0
84,Winter,2011,January,15,no,Tuesday,yes,Few Clouds,0.32,0.3485,0.42,0
116,Winter,2011,January,16,no,Tuesday,yes,Few Clouds,0.32,0.3485,0.42,0
222,Winter,2011,January,17,no,Tuesday,yes,Clear,0.3,0.3333,0.45,0
225,Winter,2011,January,18,no,Tuesday,yes,Few Clouds,0.3,0.3182,0.49,0.0896
146,Winter,2011,January,19,no,Tuesday,yes,Few Clouds,0.26,0.2576,0.65,0.1642
119,Winter,2011,January,20,no,Tuesday,yes,Clear,0.24,0.2273,0.65,0.194
45,Winter,2011,January,21,no,Tuesday,yes,Clear,0.24,0.2273,0.65,0.194
53,Winter,2011,January,22,no,Tuesday,yes,Clear,0.22,0.2273,0.64,0.1642
40,Winter,2011,January,23,no,Tuesday,yes,Few Clouds,0.22,0.2273,0.64,0.1642
17,Winter,2011,January,0,no,Wednesday,yes,Few Clouds,0.22,0.2273,0.69,0.1343
5,Winter,2011,January,1,no,Wednesday,yes,Few Clouds,0.24,0.2424,0.65,0.1343
10,Winter,2011,January,2,no,Wednesday,yes,Partly Cloudy,0.22,0.2273,0.69,0.194
1,Winter,2011,January,5,no,Wednesday,yes,Partly Cloudy,0.2,0.1818,0.86,0.2836
8,Winter,2011,January,6,no,Wednesday,yes,Partly Cloudy,0.2,0.1818,0.86,0.2836
30,Winter,2011,January,7,no,Wednesday,yes,Partly Cloudy,0.22,0.2121,0.87,0.2985
72,Winter,2011,January,8,no,Wednesday,yes,Partly Cloudy,0.22,0.2121,0.87,0.2985
58,Winter,2011,January,9,no,Wednesday,yes,Partly Cloudy,0.22,0.2121,0.87,0.2985
28,Winter,2011,January,10,no,Wednesday,yes,Partly Cloudy,0.22,0.2121,0.93,0.2836
41,Winter,2011,January,11,no,Wednesday,yes,Partly Cloudy,0.22,0.197,0.93,0.3284
48,Winter,2011,January,12,no,Wednesday,yes,Partly Cloudy,0.22,0.197,0.93,0.3284
47,Winter,2011,January,13,no,Wednesday,yes,Partly Cloudy,0.22,0.197,0.93,0.3284
36,Winter,2011,January,14,no,Wednesday,yes,Partly Cloudy,0.22,0.197,0.93,0.3582
43,Winter,2011,January,15,no,Wednesday,yes,Partly Cloudy,0.22,0.1818,0.93,0.4627
36,Winter,2011,January,16,no,Wednesday,yes,Partly Cloudy,0.22,0.197,0.93,0.3284
26,Winter,2011,January,17,no,Wednesday,yes,Partly Cloudy,0.2,0.1818,0.93,0.3582
24,Winter,2011,January,16,no,Thursday,yes,Clear,0.22,0.2273,0.55,0.194
84,Winter,2011,January,17,no,Thursday,yes,Clear,0.22,0.2424,0.55,0.1045
104,Winter,2011,January,18,no,Thursday,yes,Clear,0.2,0.2273,0.69,0.0896
79,Winter,2011,January,19,no,Thursday,yes,Clear,0.2,0.2273,0.69,0.0896
59,Winter,2011,January,20,no,Thursday,yes,Clear,0.18,0.2121,0.74,0.0896
38,Winter,2011,January,21,no,Thursday,yes,Clear,0.18,0.2121,0.74,0.0896
27,Winter,2011,January,22,no,Thursday,yes,Clear,0.18,0.2121,0.74,0.0896
16,Winter,2011,January,23,no,Thursday,yes,Clear,0.18,0.197,0.8,0.1642
9,Winter,2011,January,0,no,Friday,yes,Few Clouds,0.2,0.2121,0.75,0.1343
3,Winter,2011,January,1,no,Friday,yes,Few Clouds,0.2,0.2121,0.75,0.1343
2,Winter,2011,January,2,no,Friday,yes,Few Clouds,0.2,0.2121,0.75,0.1642
1,Winter,2011,January,3,no,Friday,yes,Few Clouds,0.2,0.2273,0.75,0.1045
4,Winter,2011,January,5,no,Friday,yes,Few Clouds,0.18,0.2121,0.8,0.1045
16,Winter,2011,January,6,no,Friday,yes,Few Clouds,0.18,0.197,0.8,0.1343
60,Winter,2011,January,7,no,Friday,yes,Few Clouds,0.16,0.197,0.86,0.0896
157,Winter,2011,January,8,no,Friday,yes,Few Clouds,0.16,0.197,0.86,0.0896
101,Winter,2011,January,9,no,Friday,yes,Partly Cloudy,0.18,0.2121,0.86,0.0896
49,Winter,2011,January,10,no,Friday,yes,Partly Cloudy,0.18,0.2121,0.86,0.1045
30,Winter,2011,January,11,no,Friday,yes,Partly Cloudy,0.18,0.2121,0.93,0.1045
29,Winter,2011,January,12,no,Friday,yes,Partly Cloudy,0.18,0.2121,0.93,0.1045
31,Winter,2011,January,13,no,Friday,yes,Partly Cloudy,0.18,0.2121,0.93,0.1045
38,Winter,2011,January,14,no,Friday,yes,Partly Cloudy,0.22,0.2727,0.8,0
41,Winter,2011,January,15,no,Friday,yes,Few Clouds,0.2,0.2576,0.86,0
80,Winter,2011,January,16,no,Friday,yes,Clear,0.22,0.2727,0.8,0
